CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,EstimatedCustomerValue,ValueSegment,ChurnProbability,RetentionPriorityScore,RiskLevel
52544,0,6.0,Computer,3,22.0,Debit Card,Female,2.0,3,Laptop & Accessory,1,Married,2,1,25.0,0.0,1.0,2.0,153.68,153.68,Low Value,0.01,0.0159920424403183,Low Risk
52545,0,9.0,Mobile Phone,1,32.0,Debit Card,Male,3.0,3,Laptop & Accessory,3,Married,7,0,14.0,1.0,1.0,2.0,153.47,153.47,Low Value,0.01,0.015979755031986266,Low Risk
52546,0,17.0,Phone,2,7.0,Debit Card,Female,2.0,3,Mobile,1,Married,5,1,18.0,2.0,2.0,2.0,131.95,263.9,Low Value,0.025,0.03294117647058823,Low Risk
52547,1,0.0,Phone,1,14.0,Credit Card,Male,3.0,4,Mobile Phone,3,Single,2,1,11.0,1.0,1.0,2.0,139.89,139.89,Low Value,0.975,0.6906851692931815,High Risk
52548,0,11.0,Phone,1,10.0,CC,Female,2.0,3,Mobile,3,Married,8,0,19.0,0.0,1.0,0.0,133.06,133.06,Low Value,0.005,0.01128553596504915,Low Risk
52549,0,26.0,Mobile Phone,1,30.0,Credit Card,Male,2.0,1,Fashion,1,Married,4,0,15.0,0.0,1.0,2.0,170.05,170.05,Low Value,0.005,0.013449875175534405,Low Risk
52550,1,11.0,Computer,3,14.0,CC,Female,3.0,3,Mobile,3,Married,3,1,11.0,1.0,7.0,7.0,126.55000000000001,885.8500000000001,High Value,0.62,0.48583238414729285,Medium Risk
52551,1,9.0,Mobile Phone,1,8.0,Debit Card,Male,3.0,3,Mobile Phone,4,Single,2,0,12.0,0.0,1.0,0.0,113.93,113.93,Low Value,0.95,0.6716662115774691,High Risk
52552,0,0.0,Computer,1,14.0,CC,Male,3.0,3,Mobile,1,Single,2,0,20.0,0.0,5.0,7.0,125.69999999999999,628.5,High Value,0.035,0.06127445779372757,Low Risk
52553,0,28.0,Phone,1,28.0,COD,Male,3.0,4,Mobile,4,Married,6,0,12.0,1.0,1.0,2.0,135.37,135.37,Low Value,0.0,0.007920697456701513,
52554,0,7.0,Phone,1,11.0,Credit Card,Male,2.0,4,Laptop & Accessory,1,Married,2,0,14.0,0.0,4.0,13.0,139.86,559.44,High Value,0.005,0.03623365579653612,Low Risk
52555,0,30.0,Mobile Phone,1,7.0,Credit Card,Male,3.0,5,Fashion,1,Married,4,0,20.0,1.0,1.0,0.0,208.82999999999998,208.82999999999998,Low Value,0.005,0.015718949914183176,Low Risk
52556,0,9.0,Phone,1,27.0,CC,Male,3.0,1,Mobile,4,Married,2,0,18.0,0.0,2.0,13.0,120.28,240.56,Low Value,0.02,0.02807551880168513,Low Risk
52557,0,10.0,Computer,3,7.0,Credit Card,Male,2.0,5,Laptop & Accessory,1,Married,2,0,14.0,1.0,1.0,3.0,195.25,195.25,Low Value,0.01,0.018424364175378374,Low Risk
52558,0,7.0,Phone,1,25.0,Debit Card,Female,3.0,4,Mobile,1,Married,2,0,12.0,1.0,8.0,7.0,129.29,1034.32,High Value,0.025,0.07801958183804025,Low Risk
52559,1,9.0,Phone,3,13.0,Debit Card,Male,3.0,3,Mobile,1,Married,2,1,21.0,1.0,1.0,2.0,122.75,122.75,Low Value,0.89,0.6301822827274146,High Risk
52560,0,17.0,Mobile Phone,1,8.0,Debit Card,Female,3.0,1,Fashion,1,Married,2,1,19.0,1.0,6.0,7.0,178.79,1072.74,High Value,0.005,0.06626759244811983,Low Risk
52561,0,8.0,Computer,1,8.0,Credit Card,Male,3.0,4,Mobile Phone,1,Single,1,1,14.0,1.0,1.0,4.0,149.3,149.3,Low Value,0.015,0.01923576220939304,Low Risk
52562,0,16.0,Mobile Phone,3,8.0,Credit Card,Male,3.0,3,Laptop & Accessory,1,Married,2,1,17.0,3.0,8.0,8.0,178.47,1427.76,High Value,0.0,0.08354033390544546,
52563,0,0.0,Phone,1,15.0,Credit Card,Male,3.0,1,Mobile Phone,3,Married,2,0,16.0,0.0,1.0,4.0,144.01,144.01,Low Value,0.01,0.015426236542362302,Low Risk
52564,0,14.0,Mobile Phone,3,12.0,E wallet,Male,2.0,3,Fashion,3,Single,2,0,12.0,3.0,8.0,7.0,192.41,1539.28,High Value,0.06,0.1320655328444375,Low Risk
52565,0,2.0,Phone,1,15.0,CC,Female,3.0,3,Mobile,3,Married,10,0,17.0,0.0,1.0,2.0,129.74,129.74,Low Value,0.045,0.039091277890466535,Low Risk
52566,0,9.0,Phone,3,8.0,Debit Card,Female,2.0,3,Laptop & Accessory,1,Single,4,0,15.0,6.0,6.0,7.0,145.02,870.1200000000001,High Value,0.02,0.06491199875175535,Low Risk
52567,0,18.0,Computer,1,7.0,Debit Card,Male,3.0,4,Fashion,3,Married,4,0,23.0,4.0,14.0,4.0,207.48000000000002,2904.7200000000003,High Value,0.0,0.16995943204868155,
52568,1,9.0,Mobile Phone,2,28.0,UPI,Male,2.0,5,Mobile Phone,3,Married,2,0,11.0,0.0,1.0,0.0,115.55000000000001,115.55000000000001,Low Value,0.905,0.6402610001560305,High Risk
52569,1,10.0,Computer,3,15.0,Debit Card,Male,2.0,5,Grocery,3,Married,8,0,11.0,6.0,14.0,3.0,229.36,3211.04,High Value,0.685,0.6673826650023404,Medium Risk
52570,0,9.0,Phone,1,23.0,CC,Male,3.0,5,Mobile,3,Married,2,0,15.0,1.0,1.0,2.0,123.05000000000001,123.05000000000001,Low Value,0.01,0.014199836167888906,Low Risk
52571,0,18.0,Mobile Phone,1,34.0,Cash on Delivery,Female,2.0,4,Grocery,4,Single,2,0,11.0,1.0,8.0,6.0,267.04,2136.32,High Value,0.01,0.13199921984709004,Low Risk
52572,0,5.0,Computer,1,16.0,Debit Card,Male,2.0,3,Mobile,3,Married,7,0,13.0,0.0,1.0,3.0,134.33,134.33,Low Value,0.025,0.025359845529723826,Low Risk
52573,0,4.0,Phone,1,8.0,Debit Card,Male,3.0,3,Mobile,3,Married,2,0,14.0,1.0,1.0,3.0,134.77,134.77,Low Value,0.0,0.007885590575752848,
52574,0,14.0,Computer,2,10.0,UPI,Male,2.0,5,Laptop & Accessory,4,Married,7,0,19.0,0.0,1.0,2.0,164.3,164.3,Low Value,0.0,0.00961343423310969,
52575,0,13.0,Mobile Phone,1,14.0,Debit Card,Female,3.0,3,Laptop & Accessory,5,Married,3,1,16.0,1.0,1.0,0.0,165.16,165.16,Low Value,0.025,0.027163754095802774,Low Risk
52576,0,0.0,Phone,1,35.0,Credit Card,Male,3.0,3,Mobile Phone,5,Married,2,0,13.0,1.0,1.0,2.0,139.07,139.07,Low Value,0.075,0.06063718988921828,Low Risk
52577,0,19.0,Mobile Phone,1,19.0,Debit Card,Male,2.0,3,Laptop & Accessory,4,Single,7,0,14.0,1.0,1.0,9.0,155.62,155.62,Low Value,0.005,0.01260555468871899,Low Risk
52578,0,8.0,Mobile Phone,1,33.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Married,3,0,16.0,1.0,1.0,7.0,168.83,168.83,Low Value,0.005,0.013378491184272118,Low Risk
52579,0,3.0,Phone,1,22.0,Debit Card,Male,3.0,3,Mobile,1,Married,2,0,12.0,0.0,1.0,8.0,128.62,128.62,Low Value,0.01,0.01452574504602902,Low Risk
52580,0,20.0,Computer,3,8.0,E wallet,Male,2.0,3,Laptop & Accessory,4,Married,8,0,11.0,0.0,1.0,0.0,149.78,149.78,Low Value,0.025,0.026263847714151974,Low Risk
52581,0,19.0,Mobile Phone,3,8.0,Debit Card,Male,3.0,3,Fashion,1,Married,5,1,12.0,0.0,1.0,3.0,203.68,203.68,Low Value,0.01,0.01891761585270713,Low Risk
52582,1,0.0,Mobile Phone,3,19.0,E wallet,Male,3.0,4,Laptop & Accessory,5,Married,6,1,13.0,1.0,2.0,2.0,161.34,322.68,Medium Value,0.815,0.5893804805741925,High Risk
52583,1,0.0,Mobile Phone,3,7.0,Debit Card,Male,2.0,5,Laptop & Accessory,4,Single,7,0,15.0,0.0,1.0,0.0,167.35,167.35,Low Value,0.915,0.6502918942112653,High Risk
52584,0,0.0,Phone,1,10.0,CC,Female,2.0,3,Mobile,4,Single,2,0,13.0,0.0,1.0,2.0,132.95,132.95,Low Value,0.11,0.08477909970354189,Low Risk
52585,0,4.0,Computer,1,30.0,COD,Female,1.0,3,Laptop & Accessory,1,Single,3,0,20.0,0.0,1.0,4.0,152.38,152.38,Low Value,0.005,0.012415977531596192,Low Risk
52586,0,12.0,Computer,1,7.0,Debit Card,Male,3.0,3,Laptop & Accessory,1,Married,2,1,15.0,0.0,5.0,8.0,164.72,823.6,High Value,0.005,0.05169004524886878,Low Risk
52587,0,5.0,Mobile Phone,3,25.0,Debit Card,Male,3.0,5,Fashion,3,Married,4,0,13.0,0.0,1.0,2.0,196.1,196.1,Low Value,0.0,0.011474098923388984,
52588,0,13.0,Mobile Phone,3,13.0,Credit Card,Male,2.0,3,Others,4,Single,2,0,15.0,12.0,12.0,8.0,298.33,3579.96,High Value,0.02,0.22346871586831019,Low Risk
52589,0,18.0,Mobile Phone,2,10.0,Debit Card,Female,2.0,5,Fashion,3,Married,5,0,21.0,1.0,1.0,3.0,197.56,197.56,Low Value,0.0,0.011559525667030737,
52590,0,3.0,Computer,1,8.0,COD,Female,3.0,4,Mobile Phone,5,Single,1,0,16.0,0.0,1.0,7.0,149.68,149.68,Low Value,0.0,0.008757996567327196,
52591,0,9.0,Computer,2,16.0,CC,Male,2.0,3,Mobile,1,Married,1,0,14.0,0.0,2.0,1.0,121.44999999999999,242.89999999999998,Low Value,0.015,0.024712435637384927,Low Risk
52592,1,9.0,Computer,2,14.0,UPI,Female,3.0,4,Mobile,1,Married,7,0,11.0,1.0,1.0,2.0,121.80000000000001,121.80000000000001,Low Value,0.89,0.6301266968325792,High Risk
52593,0,4.0,Mobile Phone,3,11.0,COD,Male,2.0,3,Laptop & Accessory,3,Married,2,0,19.0,1.0,1.0,2.0,183.46,183.46,Low Value,0.02,0.02473451396473709,Low Risk
52594,0,0.0,Phone,1,14.0,CC,Female,3.0,3,Mobile,1,Single,2,0,11.0,0.0,1.0,4.0,134.45,134.45,Low Value,0.18,0.13386686690591357,Low Risk
52595,1,0.0,Phone,3,15.0,E wallet,Female,3.0,5,Mobile,4,Single,2,0,13.0,2.0,2.0,2.0,127.6,255.2,Low Value,0.935,0.6694321266968325,High Risk
52596,0,2.0,Computer,1,7.0,Debit Card,Male,3.0,1,Laptop & Accessory,3,Single,9,1,12.0,1.0,1.0,2.0,162.94,162.94,Low Value,0.03,0.03053385863629271,Low Risk
52597,0,3.0,Mobile Phone,3,21.0,E wallet,Male,3.0,4,Fashion,5,Married,3,0,11.0,1.0,1.0,7.0,171.4,171.4,Low Value,0.01,0.017028865657668903,Low Risk
52598,0,7.0,Phone,1,8.0,CC,Male,3.0,1,Mobile,1,Married,1,1,14.0,1.0,1.0,2.0,129.32,129.32,Low Value,0.02,0.021566703073802464,Low Risk
52599,0,6.0,Computer,3,8.0,E wallet,Female,3.0,3,Laptop & Accessory,4,Single,9,0,15.0,1.0,1.0,7.0,151.47,151.47,Low Value,0.045,0.04036273209549072,Low Risk
52600,0,22.0,Phone,3,17.0,E wallet,Female,3.0,3,Laptop & Accessory,1,Single,4,0,12.0,0.0,1.0,4.0,145.07,145.07,Low Value,0.025,0.02598825869870494,Low Risk
52601,1,0.0,Mobile Phone,3,22.0,Debit Card,Female,3.0,3,Fashion,5,Single,3,1,20.0,1.0,1.0,0.0,185.64,185.64,Low Value,0.975,0.6933620689655172,High Risk
52602,0,11.0,Computer,1,14.0,CC,Female,3.0,4,Mobile,4,Married,5,0,14.0,0.0,1.0,5.0,124.68,124.68,Low Value,0.015,0.017795209861132782,Low Risk
52603,1,0.0,Mobile Phone,3,22.0,E wallet,Male,3.0,3,Fashion,3,Married,3,0,13.0,0.0,1.0,0.0,181.61,181.61,Low Value,0.865,0.6161262677484787,High Risk
52604,0,9.0,Phone,1,10.0,Cash on Delivery,Female,3.0,4,Mobile,5,Married,2,0,13.0,0.0,1.0,0.0,121.09,121.09,Low Value,0.04,0.03508515369012326,Low Risk
52605,0,3.0,Mobile Phone,1,22.0,Debit Card,Male,2.0,1,Laptop & Accessory,3,Married,4,0,16.0,1.0,1.0,7.0,152.94,152.94,Low Value,0.01,0.015948743953814945,Low Risk
52606,0,5.0,Computer,1,11.0,COD,Male,3.0,3,Mobile,4,Single,3,0,14.0,1.0,1.0,7.0,127.18,127.18,Low Value,0.025,0.024941488531752223,Low Risk
52607,0,11.0,Mobile Phone,1,24.0,Credit Card,Male,2.0,5,Laptop & Accessory,1,Married,4,1,16.0,0.0,1.0,0.0,158.11,158.11,Low Value,0.005,0.012751248244655953,Low Risk
52608,1,6.0,Computer,1,14.0,COD,Male,2.0,4,Mobile,3,Married,10,1,16.0,1.0,1.0,0.0,124.37,124.37,Low Value,0.925,0.654777071305976,High Risk
52609,0,15.0,Phone,1,18.0,CC,Male,3.0,3,Mobile,4,Married,9,0,22.0,1.0,1.0,4.0,127.66,127.66,Low Value,0.01,0.014469574036511156,Low Risk
52610,0,28.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,4,Others,5,Married,9,0,12.0,1.0,1.0,0.0,290.38,290.38,Medium Value,0.005,0.02049056014978936,Low Risk
52611,0,6.0,Computer,1,10.0,COD,Male,3.0,3,Laptop & Accessory,4,Married,6,0,15.0,0.0,1.0,7.0,130.55,130.55,Low Value,0.01,0.014638672179747231,Low Risk
52612,0,9.0,Phone,1,15.0,Debit Card,Male,3.0,3,Mobile,5,Married,2,0,20.0,0.0,1.0,4.0,122.88999999999999,122.88999999999999,Low Value,0.01,0.01419047433296926,Low Risk
52613,0,7.0,Computer,3,16.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Married,2,1,14.0,1.0,1.0,7.0,140.01,140.01,Low Value,0.005,0.011692190669371195,Low Risk
52614,0,26.0,Computer,1,7.0,Credit Card,Female,2.0,4,Grocery,3,Married,5,1,20.0,1.0,1.0,3.0,229.64999999999998,229.64999999999998,Low Value,0.0,0.013437158683101887,
52615,0,16.0,Phone,2,8.0,Debit Card,Male,3.0,3,Mobile,1,Single,1,0,13.0,1.0,1.0,8.0,135.39,135.39,Low Value,0.0,0.007921867686066468,
52616,0,7.0,Mobile Phone,3,9.0,Debit Card,Female,2.0,5,Laptop & Accessory,1,Single,6,0,12.0,2.0,2.0,2.0,160.29,320.58,Medium Value,0.005,0.02225760649087221,Low Risk
52617,1,0.0,Phone,3,13.0,E wallet,Male,3.0,3,Mobile,4,Single,2,0,13.0,0.0,1.0,0.0,126.78999999999999,126.78999999999999,Low Value,0.795,0.5639186690591356,High Risk
52618,0,11.0,Phone,1,12.0,UPI,Female,2.0,4,Mobile Phone,3,Married,2,0,11.0,1.0,1.0,4.0,137.02,137.02,Low Value,0.015,0.018517241379310344,Low Risk
52619,1,0.0,Phone,1,14.0,CC,Female,3.0,3,Mobile,5,Married,2,1,17.0,0.0,1.0,0.0,123.97999999999999,123.97999999999999,Low Value,0.975,0.6897542518333594,High Risk
52620,0,4.0,Mobile Phone,3,35.0,E wallet,Female,3.0,4,Laptop & Accessory,1,Married,2,0,14.0,0.0,5.0,7.0,154.68,773.4000000000001,High Value,0.005,0.04875276954283039,Low Risk
52621,0,24.0,Mobile Phone,1,9.0,Cash on Delivery,Female,2.0,3,Fashion,3,Married,3,0,11.0,2.0,2.0,3.0,231.16000000000003,462.32000000000005,High Value,0.005,0.030551022000312063,Low Risk
52622,0,10.0,Phone,3,15.0,E wallet,Male,2.0,4,Laptop & Accessory,4,Married,2,0,14.0,1.0,1.0,3.0,141.89,141.89,Low Value,0.0,0.008302192229677015,
52623,0,19.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,3,Others,1,Married,8,1,15.0,2.0,2.0,2.0,293.28,586.56,High Value,0.025,0.05182048681541582,Low Risk
52624,0,9.0,Mobile Phone,1,16.0,Debit Card,Male,2.0,3,Fashion,5,Married,8,1,13.0,2.0,5.0,7.0,183.21,916.0500000000001,High Value,0.015,0.06409943048837573,Low Risk
52625,1,7.0,Computer,1,14.0,CC,Male,3.0,3,Mobile,4,Married,2,1,12.0,2.0,2.0,3.0,123.41999999999999,246.83999999999997,Low Value,0.87,0.6234429708222812,High Risk
52626,0,10.0,Phone,2,14.0,UPI,Male,2.0,3,Laptop & Accessory,4,Married,3,0,13.0,3.0,4.0,7.0,140.71,562.84,High Value,0.005,0.03643259478857856,Low Risk
52627,1,0.0,Mobile Phone,3,33.0,Debit Card,Male,2.0,3,Laptop & Accessory,1,Single,2,1,18.0,3.0,7.0,7.0,158.13,1106.9099999999999,High Value,0.925,0.7122669293181463,High Risk
52628,0,6.0,Phone,1,14.0,Debit Card,Male,3.0,1,Mobile,5,Married,7,0,19.0,3.0,7.0,6.0,131.43,920.01,High Value,0.015,0.06433113590263692,Low Risk
52629,0,9.0,Phone,1,7.0,Debit Card,Male,2.0,3,Mobile,1,Married,2,0,11.0,0.0,1.0,3.0,120.44,120.44,Low Value,0.045,0.03854712123576221,Low Risk
52630,0,12.0,Mobile Phone,1,16.0,Credit Card,Male,3.0,3,Fashion,3,Single,8,0,21.0,2.0,2.0,2.0,234.64,469.28,High Value,0.005,0.030958261819316588,Low Risk
52631,0,19.0,Computer,3,32.0,Debit Card,Male,3.0,4,Laptop & Accessory,4,Single,9,0,15.0,1.0,2.0,2.0,179.91,359.82,Medium Value,0.02,0.03505359650491496,Low Risk
52632,0,13.0,Phone,1,8.0,Debit Card,Female,3.0,3,Mobile,5,Married,5,0,17.0,1.0,1.0,2.0,133.77,133.77,Low Value,0.005,0.011327079107505071,Low Risk
52633,0,15.0,Mobile Phone,1,19.0,Credit Card,Male,3.0,1,Laptop & Accessory,5,Married,6,0,18.0,1.0,1.0,0.0,155.38,155.38,Low Value,0.005,0.012591511936339521,Low Risk
52634,0,8.0,Computer,1,8.0,Credit Card,Male,2.0,3,Laptop & Accessory,1,Married,3,0,14.0,1.0,1.0,7.0,157.62,157.62,Low Value,0.005,0.012722577625214542,Low Risk
52635,0,11.0,Computer,2,14.0,UPI,Male,3.0,3,Mobile,4,Married,6,0,13.0,2.0,3.0,8.0,125.91999999999999,377.76,Medium Value,0.02,0.03610329224528007,Low Risk
52636,1,0.0,Computer,1,15.0,Debit Card,Male,3.0,3,Laptop & Accessory,5,Married,5,0,17.0,0.0,1.0,7.0,153.46,153.46,Low Value,0.905,0.6424791699173037,High Risk
52637,1,0.0,Phone,1,16.0,Credit Card,Male,2.0,3,Laptop & Accessory,5,Single,2,0,15.0,0.0,1.0,8.0,142.13,142.13,Low Value,0.875,0.6208162349820564,High Risk
52638,0,12.0,Computer,3,26.0,Debit Card,Male,2.0,3,Laptop & Accessory,1,Married,3,0,18.0,1.0,2.0,2.0,141.27,282.54,Medium Value,0.025,0.03403183023872679,Low Risk
52639,0,16.0,Computer,1,14.0,Debit Card,Male,2.0,3,Mobile,3,Single,5,0,13.0,1.0,1.0,2.0,124.38,124.38,Low Value,0.07,0.05627765642065845,Low Risk
52640,0,14.0,Mobile Phone,1,11.0,Debit Card,Male,2.0,1,Laptop & Accessory,4,Single,4,0,12.0,0.0,1.0,2.0,168.7,168.7,Low Value,0.0,0.009870884693399907,
52641,0,14.0,Mobile Phone,3,10.0,E wallet,Female,2.0,3,Fashion,3,Married,1,1,13.0,5.0,13.0,5.0,204.47,2658.11,High Value,0.03,0.17652991886409736,Low Risk
52642,0,3.0,Mobile Phone,1,16.0,Credit Card,Female,3.0,3,Fashion,3,Single,10,0,14.0,0.0,1.0,2.0,196.67,196.67,Low Value,0.03,0.032507450460290216,Low Risk
52643,1,9.0,Phone,2,26.0,CC,Female,3.0,3,Mobile,4,Married,1,1,11.0,0.0,1.0,4.0,121.47999999999999,121.47999999999999,Low Value,0.75,0.5321079731627398,High Risk
52644,1,9.0,Mobile Phone,1,27.0,Credit Card,Female,3.0,3,Laptop & Accessory,4,Married,5,0,22.0,3.0,3.0,7.0,189.26,567.78,High Value,0.595,0.44972164144172255,Medium Risk
52645,0,13.0,Mobile Phone,1,7.0,Debit Card,Female,2.0,3,Laptop & Accessory,1,Married,5,0,17.0,0.0,1.0,3.0,165.13,165.13,Low Value,0.0,0.009661998751755345,
52646,0,7.0,Mobile Phone,3,14.0,COD,Male,3.0,1,Laptop & Accessory,3,Married,2,0,21.0,2.0,4.0,8.0,167.99,671.96,High Value,0.01,0.04631736620377594,Low Risk
52647,0,30.0,Computer,3,8.0,Credit Card,Male,2.0,3,Grocery,4,Married,5,0,22.0,1.0,14.0,14.0,262.91,3680.7400000000002,High Value,0.025,0.23286550163832112,Low Risk
52648,0,8.0,Phone,1,29.0,CC,Male,3.0,5,Mobile,3,Married,1,0,16.0,0.0,1.0,3.0,127.05000000000001,127.05000000000001,Low Value,0.02,0.021433882040880013,Low Risk
52649,0,20.0,Mobile Phone,1,10.0,Debit Card,Female,3.0,4,Fashion,4,Married,9,1,12.0,5.0,14.0,10.0,203.33,2846.6200000000003,High Value,0.05,0.20155991574348575,Low Risk
52650,0,13.0,Phone,1,18.0,Debit Card,Female,2.0,3,Laptop & Accessory,5,Married,3,0,12.0,1.0,7.0,7.0,144.48,1011.3599999999999,High Value,0.005,0.0626761585270713,Low Risk
52651,0,27.0,Mobile Phone,1,13.0,Credit Card,Female,3.0,3,Laptop & Accessory,1,Married,5,0,15.0,1.0,1.0,7.0,168.54,168.54,Low Value,0.0,0.009861522858480262,
52652,0,4.0,Computer,3,13.0,E wallet,Female,3.0,3,Fashion,5,Married,3,0,14.0,2.0,2.0,2.0,196.37,392.74,Medium Value,0.0,0.022979794039631768,
52653,0,1.0,Phone,1,7.0,Credit Card,Female,3.0,3,Mobile Phone,5,Married,2,0,25.0,1.0,1.0,2.0,135.91,135.91,Low Value,0.015,0.018452293649555314,Low Risk
52654,0,11.0,Mobile Phone,3,8.0,E wallet,Female,3.0,5,Laptop & Accessory,1,Married,3,1,20.0,0.0,1.0,3.0,154.05,154.05,Low Value,0.025,0.026513691683569977,Low Risk
52655,0,0.0,Phone,3,16.0,Credit Card,Male,2.0,3,Laptop & Accessory,1,Single,2,0,13.0,1.0,1.0,2.0,146.84,146.84,Low Value,0.015,0.01909182399750351,Low Risk
52656,0,30.0,Computer,1,21.0,Debit Card,Male,2.0,3,Grocery,3,Married,3,1,14.0,2.0,2.0,2.0,257.87,515.74,High Value,0.0,0.030176704634108285,
52657,0,9.0,Computer,1,20.0,Credit Card,Female,2.0,3,Mobile Phone,3,Single,2,0,16.0,1.0,1.0,0.0,115.13999999999999,115.13999999999999,Low Value,0.075,0.05923701045404899,Low Risk
52658,1,0.0,Phone,2,24.0,UPI,Male,3.0,1,Mobile,5,Married,1,0,17.0,1.0,1.0,0.0,129.56,129.56,Low Value,0.945,0.6690807458261819,High Risk
52659,1,0.0,Phone,2,14.0,UPI,Male,2.0,4,Mobile,5,Married,5,1,15.0,2.0,2.0,0.0,123.35,246.7,Low Value,0.955,0.6829347792167264,High Risk
52660,0,18.0,Computer,3,8.0,Debit Card,Female,3.0,3,Laptop & Accessory,3,Married,5,0,22.0,3.0,5.0,7.0,151.54,757.6999999999999,High Value,0.015,0.054834139491340306,Low Risk
52661,0,9.0,Mobile Phone,1,8.0,UPI,Female,3.0,3,Laptop & Accessory,4,Married,5,1,22.0,1.0,1.0,0.0,169.62,169.62,Low Value,0.025,0.02742471524418786,Low Risk
52662,0,16.0,Computer,3,8.0,Debit Card,Male,3.0,3,Laptop & Accessory,1,Married,2,0,20.0,7.0,7.0,7.0,156.75,1097.25,High Value,0.015,0.07470170853487283,Low Risk
52663,0,0.0,Computer,1,14.0,Debit Card,Female,2.0,3,Mobile,1,Single,1,1,14.0,1.0,1.0,2.0,123.78999999999999,123.78999999999999,Low Value,0.1,0.07724313465439225,Low Risk
52664,0,2.0,Computer,1,26.0,Credit Card,Male,2.0,3,Mobile Phone,1,Married,2,0,13.0,1.0,3.0,10.0,138.12,414.36,Medium Value,0.015,0.034744811983148695,Low Risk
52665,0,5.0,Computer,3,16.0,E wallet,Male,3.0,3,Laptop & Accessory,1,Single,9,0,13.0,0.0,1.0,0.0,146.48,146.48,Low Value,0.055,0.04707075986893431,Low Risk
52666,0,15.0,Computer,1,16.0,COD,Male,3.0,3,Mobile,3,Married,4,0,22.0,3.0,3.0,3.0,129.36,388.08000000000004,Medium Value,0.01,0.02970713059759713,Low Risk
52667,0,9.0,Phone,1,15.0,Debit Card,Female,3.0,3,Mobile,3,Single,5,0,12.0,0.0,2.0,0.0,121.05000000000001,242.10000000000002,Low Value,0.05,0.0491656264627867,Low Risk
52668,0,19.0,Mobile Phone,1,8.0,Debit Card,Male,2.0,3,Fashion,1,Married,4,0,14.0,0.0,4.0,7.0,185.78,743.12,High Value,0.0,0.043481042284287716,
52669,0,1.0,Computer,2,7.0,Debit Card,Male,3.0,3,Mobile,1,Married,2,0,15.0,1.0,2.0,2.0,127.06,254.12,Low Value,0.05,0.04986893431112498,Low Risk
52670,0,2.0,Mobile Phone,1,35.0,Debit Card,Male,3.0,5,Laptop & Accessory,3,Married,9,0,17.0,0.0,1.0,6.0,163.84,163.84,Low Value,0.025,0.02708651895771571,Low Risk
52671,0,15.0,Phone,1,14.0,Debit Card,Male,2.0,3,Mobile Phone,3,Single,5,0,13.0,1.0,1.0,0.0,139.68,139.68,Low Value,0.0,0.00817288188484943,
52672,1,0.0,Mobile Phone,3,8.0,E wallet,Male,2.0,4,Laptop & Accessory,4,Single,8,1,12.0,1.0,2.0,2.0,199.07,398.14,Medium Value,0.975,0.7057957559681698,High Risk
52673,0,19.0,Mobile Phone,3,9.0,Cash on Delivery,Female,2.0,1,Grocery,5,Married,3,0,12.0,2.0,2.0,8.0,232.25,464.5,High Value,0.0,0.027178577001092212,
52674,0,0.0,Phone,3,29.0,Credit Card,Female,2.0,4,Laptop & Accessory,3,Married,2,0,21.0,3.0,5.0,8.0,135.4,677.0,High Value,0.05,0.07461226400374474,Low Risk
52675,0,2.0,Phone,2,12.0,CC,Male,3.0,4,Mobile,4,Married,2,0,11.0,1.0,1.0,0.0,128.04,128.04,Low Value,0.005,0.01099180839444531,Low Risk
52676,0,16.0,Mobile Phone,1,12.0,Credit Card,Female,2.0,4,Others,3,Married,8,0,15.0,6.0,6.0,14.0,293.92,1763.52,High Value,0.02,0.11718614448431892,Low Risk
52677,0,21.0,Mobile Phone,1,16.0,Debit Card,Male,3.0,4,Others,4,Married,5,0,15.0,3.0,12.0,9.0,296.65,3559.7999999999997,High Value,0.0,0.208289124668435,
52678,1,0.0,Computer,1,14.0,Debit Card,Male,3.0,4,Mobile,1,Single,2,1,24.0,1.0,1.0,0.0,124.38999999999999,124.38999999999999,Low Value,0.96,0.6792782415353409,High Risk
52679,1,9.0,Mobile Phone,3,16.0,Debit Card,Female,3.0,3,Fashion,4,Married,6,0,21.0,1.0,1.0,7.0,173.14,173.14,Low Value,0.5,0.36013067561242,Medium Risk
52680,0,0.0,Computer,1,21.0,Debit Card,Female,3.0,4,Mobile Phone,5,Married,1,0,19.0,0.0,7.0,3.0,147.74,1034.18,High Value,0.045,0.09201139023248557,Low Risk
52681,0,12.0,Phone,1,25.0,UPI,Male,2.0,3,Laptop & Accessory,1,Married,9,0,14.0,0.0,2.0,2.0,139.02,278.04,Low Value,0.0,0.016268528631611795,
52682,0,28.0,Phone,1,8.0,COD,Male,3.0,4,Mobile,1,Married,9,0,20.0,1.0,1.0,4.0,126.62,126.62,Low Value,0.005,0.010908722109533468,Low Risk
